ticker,NTRS US Equity,NTRS US Equity,NTRS US Equity,NTRS US Equity,NTRS US Equity,Predictions,OneHotPred
2016-09-26,67.46,68.73,67.1941,68.792,68.5332,UP,1
2016-09-27,67.55,67.2,67.1712,68.576,68.5358,UP,1
2016-09-28,67.59,67.89,67.1586,68.262,68.5454,DOWN,0
2016-09-29,66.7,67.8,67.1419,67.722,68.55,UP,1
2016-09-30,67.99,67.16,67.1185,67.458,68.5752,UP,1
2016-10-03,68.15,67.73,67.089,67.596,68.5966,UP,1
2016-10-04,69.83,67.71,67.0783,68.052,68.651,UP,1
2016-10-05,71.9,70.25,67.0875,68.914,68.7274,UP,1
2016-10-06,72.04,71.79,67.0919,69.982,68.7986,DOWN,0
2016-10-07,71.95,72.04,67.0915,70.774,68.8828,UP,1
2016-10-10,72.07,72.35,67.0863,71.558,68.9724,DOWN,0
2016-10-11,71.07,71.88,67.0769,71.806,69.052,UP,1
2016-10-12,71.11,71.16,67.0679,71.648,69.15,DOWN,0
2016-10-13,69.81,70.35,67.0491,71.202,69.206,UP,1
2016-10-14,70.59,70.57,67.0379,70.93,69.2822,DOWN,0
2016-10-17,70.27,70.8,67.0288,70.57,69.3048,UP,1
2016-10-18,70.95,71.2,67.0306,70.546,69.3398,UP,1
2016-10-19,71.13,69.93,67.0328,70.55,69.3786,DOWN,0
2016-10-20,70.98,71.14,67.0426,70.784,69.431,DOWN,0
2016-10-21,70.98,70.27,67.0616,70.862,69.478,DOWN,0
2016-10-24,70.98,71.46,67.0869,71.004,69.541,DOWN,0
2016-10-25,70.32,70.97,67.109,70.878,69.5806,UP,1
2016-10-26,71.46,70.12,67.1348,70.944,69.6462,UP,1
2016-10-27,72.4,71.95,67.173,71.228,69.7278,DOWN,0
2016-10-28,72.4,72.71,67.2063,71.512,69.8102,UP,1
2016-10-31,72.42,72.72,67.2495,71.8,69.8872,UP,1
2016-11-01,72.72,72.88,67.2935,72.28,69.969,DOWN,0
2016-11-02,72.02,72.44,67.3464,72.392,70.036,UP,1
2016-11-03,72.38,72.35,67.4133,72.388,70.116,DOWN,0
2016-11-04,72.08,72.58,67.4716,72.324,70.181,UP,1
2016-11-07,74.0,73.56,67.5476,72.64,70.274,DOWN,0
2016-11-08,73.98,73.87,67.6183,72.892,70.3558,UP,1
2016-11-09,77.15,74.97,67.705,73.918,70.4824,UP,1
2016-11-10,78.52,77.49,67.7987,75.146,70.641,UP,1
2016-11-11,79.88,78.12,67.8877,76.706,70.8304,UP,1
2016-11-14,82.82,80.62,67.9956,78.47,71.0738,UP,1
2016-11-15,82.97,82.24,68.1142,80.268,71.336,DOWN,0
2016-11-16,81.04,81.98,68.2221,81.046,71.563,UP,1
2016-11-17,81.5,81.1,68.3279,81.642,71.7964,DOWN,0
2016-11-18,81.5,81.64,68.4353,81.966,72.0474,UP,1
2016-11-21,81.89,81.71,68.5562,81.78,72.2908,UP,1
2016-11-22,81.91,82.13,68.6758,81.568,72.5534,UP,1
2016-11-23,82.02,82.23,68.8014,81.764,72.8246,UP,1
2016-11-25,82.15,82.25,68.9396,81.894,73.08,DOWN,0
2016-11-28,80.59,81.54,69.0583,81.712,73.3246,UP,1
2016-11-29,81.14,80.86,69.1728,81.562,73.5772,UP,1
2016-11-30,82.15,81.75,69.2855,81.61,73.8476,UP,1
2016-12-01,85.42,82.56,69.4172,82.29,74.1728,DOWN,0
2016-12-02,84.51,84.96,69.5428,82.762,74.475,UP,1
2016-12-05,85.4,85.05,69.6653,83.724,74.7968,UP,1
2016-12-06,86.38,85.59,69.7985,84.772,75.1752,UP,1
2016-12-07,89.31,86.33,69.9515,86.204,75.6104,UP,1
2016-12-08,89.77,88.81,70.1027,87.074,76.054,DOWN,0
2016-12-09,89.37,89.37,70.2484,88.046,76.5074,DOWN,0
2016-12-12,88.81,89.42,70.3955,88.728,76.9238,UP,1
2016-12-13,89.0,88.78,70.528,89.252,77.3408,DOWN,0
2016-12-14,88.5,88.35,70.6544,89.09,77.7142,UP,1
2016-12-15,90.06,88.9,70.7825,89.148,78.0774,DOWN,0
2016-12-16,88.46,90.3,70.8965,88.966,78.4058,UP,1
2016-12-19,88.67,88.54,71.0104,88.938,78.7402,UP,1
2016-12-20,90.15,89.33,71.1414,89.168,79.1018,DOWN,0
2016-12-21,90.08,89.66,71.2736,89.484,79.482,DOWN,0
2016-12-22,89.7,90.28,71.4041,89.412,79.8538,DOWN,0
2016-12-23,89.53,89.66,71.5232,89.626,80.2482,UP,1
2016-12-27,89.84,89.52,71.6451,89.86,80.6332,DOWN,0
2016-12-28,89.21,90.34,71.7662,89.672,81.012,DOWN,0
2016-12-29,88.63,89.21,71.8859,89.382,81.3656,UP,1
2016-12-30,89.05,89.07,72.0053,89.252,81.724,UP,1
2017-01-03,89.64,90.34,72.1233,89.274,82.0972,UP,1
2017-01-04,90.49,89.99,72.2451,89.404,82.4874,DOWN,0
2017-01-05,90.1,90.38,72.3651,89.582,82.8698,DOWN,0
2017-01-06,89.84,90.44,72.4861,89.824,83.2602,DOWN,0
2017-01-09,89.03,89.47,72.6052,89.82,83.6116,UP,1
2017-01-10,89.27,89.24,72.7262,89.746,83.949,UP,1
2017-01-11,90.02,89.22,72.8515,89.652,84.3014,DOWN,0
2017-01-12,89.79,89.64,72.973,89.59,84.6488,UP,1
2017-01-13,90.19,90.15,73.0981,89.66,84.9982,DOWN,0
2017-01-17,88.15,89.66,73.2096,89.484,85.3208,DOWN,0
2017-01-18,83.99,83.54,73.3012,88.428,85.553,DOWN,0
2017-01-19,83.52,84.1,73.396,87.128,85.7818,DOWN,0
2017-01-20,83.36,83.8,73.4869,85.842,85.969,DOWN,0
2017-01-23,82.67,83.06,73.5851,84.338,86.1428,UP,1
2017-01-24,83.49,83.02,73.6863,83.406,86.2696,UP,1
2017-01-25,84.07,84.16,73.7872,83.422,86.3806,DOWN,0
2017-01-26,83.95,84.21,73.8812,83.508,86.462,DOWN,0
2017-01-27,83.68,84.0,73.9615,83.572,86.4792,DOWN,0
2017-01-30,83.15,83.32,74.0374,83.668,86.4828,DOWN,0
2017-01-31,82.96,82.83,74.1143,83.562,86.5212,UP,1
2017-02-01,83.31,83.76,74.1894,83.41,86.5574,DOWN,0
2017-02-02,82.82,82.61,74.2443,83.184,86.5838,UP,1
2017-02-03,84.4,83.87,74.305,83.328,86.634,UP,1
2017-02-06,84.55,84.1,74.3689,83.608,86.6868,DOWN,0
2017-02-07,84.36,84.74,74.4289,83.888,86.7336,DOWN,0
2017-02-08,84.0,83.71,74.4905,84.026,86.7706,UP,1
2017-02-09,85.51,84.25,74.5557,84.564,86.869,DOWN,0
2017-02-10,85.37,85.81,74.6212,84.758,86.9536,UP,1
2017-02-13,86.28,85.74,74.6946,85.104,87.0362,UP,1
2017-02-14,87.58,86.38,74.7771,85.748,87.0794,UP,1
2017-02-15,88.66,87.83,74.8611,86.68,87.1624,DOWN,0
2017-02-16,87.34,88.6,74.9464,87.046,87.2012,DOWN,0
2017-02-17,87.2,86.6,75.0357,87.412,87.2176,UP,1
2017-02-21,88.06,87.62,75.1311,87.768,87.1926,DOWN,0
2017-02-22,87.5,87.42,75.2235,87.752,87.1472,UP,1
2017-02-23,87.69,87.9,75.3183,87.558,87.1136,DOWN,0
2017-02-24,87.05,86.85,75.4022,87.5,87.0784,UP,1
2017-02-27,87.53,87.18,75.4927,87.566,87.049,DOWN,0
2017-02-28,87.35,87.08,75.5822,87.424,87.026,UP,1
2017-03-01,89.41,88.77,75.6869,87.806,87.013,DOWN,0
2017-03-02,88.34,89.44,75.7836,87.936,87.0106,UP,1
2017-03-03,88.71,88.41,75.8825,88.268,87.0114,DOWN,0
2017-03-06,87.71,88.06,75.9634,88.304,86.9626,UP,1
2017-03-07,88.39,87.81,76.0504,88.512,86.9288,UP,1
2017-03-08,88.92,89.3,76.1356,88.414,86.9132,UP,1
2017-03-09,89.4,89.44,76.226,88.626,86.9106,DOWN,0
2017-03-10,89.3,90.0,76.3093,88.744,86.8998,UP,1
2017-03-13,89.81,89.23,76.3881,89.164,86.9118,DOWN,0
2017-03-14,89.72,89.54,76.4678,89.43,86.9336,DOWN,0
2017-03-15,89.53,90.15,76.5443,89.552,86.9432,UP,1
2017-03-16,89.99,89.94,76.6237,89.67,86.9502,DOWN,0
2017-03-17,88.68,90.11,76.697,89.546,86.914,DOWN,0
2017-03-20,88.02,88.52,76.7654,89.188,86.8724,DOWN,0
2017-03-21,86.33,88.42,76.8354,88.51,86.8022,UP,1
2017-03-22,86.57,85.93,76.9017,87.918,86.753,UP,1
2017-03-23,86.74,86.74,76.9724,87.268,86.7024,DOWN,0
2017-03-24,85.75,86.76,77.0377,86.682,86.617,DOWN,0
2017-03-27,85.07,84.44,77.1037,86.092,86.5226,UP,1
2017-03-28,86.19,84.92,77.1798,86.064,86.4426,DOWN,0
2017-03-29,86.12,85.82,77.257,85.974,86.402,UP,1
2017-03-30,87.19,86.0,77.3458,86.064,86.466,DOWN,0
2017-03-31,86.58,87.01,77.4301,86.23,86.5272,DOWN,0
2017-04-03,86.22,86.47,77.5148,86.46,86.5844,UP,1
2017-04-04,86.28,86.03,77.5998,86.478,86.6566,DOWN,0
2017-04-05,85.75,87.01,77.6811,86.404,86.7018,UP,1
2017-04-06,86.4,85.91,77.7654,86.246,86.7484,DOWN,0
2017-04-07,86.09,85.83,77.8489,86.148,86.7912,DOWN,0
2017-04-10,85.52,85.93,77.9188,86.008,86.828,UP,1
2017-04-11,86.64,86.12,78.0245,86.08,86.8978,DOWN,0
2017-04-12,85.77,86.67,78.145,86.084,86.954,DOWN,0
2017-04-13,85.03,85.33,78.2523,85.81,86.9884,UP,1
2017-04-17,86.42,85.15,78.3581,85.876,87.0604,DOWN,0
2017-04-18,85.76,85.72,78.4556,85.924,87.0876,UP,1
2017-04-19,86.01,86.32,78.5595,85.798,87.1168,UP,1
2017-04-20,87.45,86.31,78.679,86.134,87.1786,DOWN,0
2017-04-21,87.36,87.19,78.7984,86.6,87.2458,UP,1
2017-04-24,89.38,89.57,78.9277,87.192,87.3232,UP,1
2017-04-25,90.58,89.91,79.058,88.156,87.4274,UP,1
2017-04-26,91.68,90.28,79.1912,89.29,87.5354,DOWN,0
2017-04-27,91.52,91.6,79.3174,90.104,87.6142,DOWN,0
2017-04-28,90.0,91.52,79.438,90.632,87.641,UP,1
2017-05-01,90.13,90.49,79.5548,90.782,87.6968,DOWN,0
2017-05-02,89.62,90.35,79.6678,90.59,87.7452,UP,1
2017-05-03,90.21,89.28,79.7817,90.296,87.7882,UP,1
2017-05-04,90.54,90.71,79.8989,90.1,87.849,DOWN,0
2017-05-05,90.53,91.0,80.0192,90.206,87.9058,UP,1
2017-05-08,90.93,90.66,80.1402,90.366,87.9834,DOWN,0
2017-05-09,90.79,91.02,80.2587,90.6,88.0486,UP,1
2017-05-10,90.81,90.65,80.3772,90.72,88.1178,DOWN,0
2017-05-11,90.31,90.36,80.4884,90.674,88.1358,DOWN,0
2017-05-12,89.66,89.67,80.5943,90.5,88.1622,UP,1
2017-05-15,90.15,89.7,80.7063,90.344,88.191,UP,1
2017-05-16,90.6,90.13,80.8214,90.306,88.2488,DOWN,0
2017-05-17,85.76,89.33,80.9147,89.296,88.1962,UP,1
2017-05-18,86.74,85.7,81.0174,88.582,88.1526,UP,1
2017-05-19,86.94,86.9,81.117,88.038,88.1034,UP,1
2017-05-22,87.68,87.29,81.2215,87.544,88.071,UP,1
2017-05-23,88.6,87.79,81.3188,87.144,88.0468,DOWN,0
2017-05-24,88.41,88.7,81.4149,87.674,88.0206,DOWN,0
2017-05-25,88.28,88.78,81.5103,87.982,87.9956,UP,1
2017-05-26,88.69,88.33,81.612,88.332,87.9696,DOWN,0
2017-05-30,88.1,88.39,81.7093,88.416,87.958,DOWN,0
2017-05-31,87.44,87.81,81.8074,88.184,87.9464,UP,1
2017-06-01,89.0,87.76,81.9107,88.302,87.9998,DOWN,0
2017-06-02,88.51,88.14,82.0123,88.348,88.0386,UP,1
2017-06-05,88.73,88.77,82.1144,88.356,88.0784,DOWN,0
2017-06-06,87.62,87.97,82.2111,88.26,88.1158,UP,1
2017-06-07,89.2,87.72,82.3142,88.612,88.1984,UP,1
2017-06-08,90.09,89.42,82.4215,88.83,88.2764,UP,1
2017-06-09,91.75,90.44,82.5369,89.478,88.389,UP,1
2017-06-12,91.91,91.75,82.6546,90.114,88.4834,UP,1
2017-06-13,92.73,92.19,82.7741,91.136,88.6064,UP,1
2017-06-14,93.36,91.57,82.8941,91.968,88.7492,UP,1
2017-06-15,93.89,93.19,83.0141,92.728,88.9014,UP,1
2017-06-16,94.55,94.12,83.1328,93.288,89.0774,UP,1
2017-06-19,95.3,94.99,83.2563,93.966,89.2554,DOWN,0
2017-06-20,94.64,94.76,83.3775,94.348,89.4264,DOWN,0
2017-06-21,94.39,94.75,83.4962,94.554,89.6038,DOWN,0
2017-06-22,94.34,94.03,83.6186,94.644,89.7578,DOWN,0
2017-06-23,94.01,94.79,83.7402,94.536,89.9226,UP,1
2017-06-26,94.2,94.21,83.862,94.316,90.106,UP,1
2017-06-27,95.42,94.57,83.9944,94.472,90.286,UP,1
2017-06-28,96.66,96.0,84.1291,94.926,90.504,UP,1
2017-06-29,97.0,98.03,84.2702,95.458,90.7238,UP,1
2017-06-30,97.21,98.12,84.4139,96.098,90.919,UP,1
2017-07-03,98.39,97.67,84.559,96.936,91.1396,UP,1
2017-07-05,98.98,98.88,84.7121,97.648,91.3316,DOWN,0
2017-07-06,97.54,98.99,84.8572,97.824,91.4708,UP,1
2017-07-07,98.13,98.08,85.0047,98.05,91.5998,UP,1
2017-07-10,98.55,97.86,85.1517,98.318,91.7404,DOWN,0
2017-07-11,97.9,98.41,85.2942,98.22,91.8984,UP,1
2017-07-12,97.98,97.99,85.4375,98.02,92.0554,UP,1
2017-07-13,98.19,98.21,85.5912,98.15,92.2268,DOWN,0
2017-07-14,98.11,97.53,85.744,98.146,92.3848,DOWN,0
2017-07-17,98.03,98.02,85.8962,98.042,92.5346,DOWN,0
2017-07-18,97.37,97.17,86.0495,97.936,92.6714,DOWN,0
2017-07-19,89.21,91.5,86.1556,96.182,92.637,DOWN,0
2017-07-20,87.5,89.23,86.2524,94.044,92.5712,UP,1
2017-07-21,87.84,87.59,86.3424,91.99,92.5118,UP,1
2017-07-24,87.9,87.78,86.4224,89.964,92.4636,UP,1
2017-07-25,88.15,88.96,86.503,88.12,92.4334,DOWN,0
2017-07-26,87.9,88.08,86.5827,87.858,92.3884,DOWN,0
2017-07-27,87.66,87.92,86.6607,87.89,92.3296,DOWN,0
2017-07-28,87.26,87.65,86.7416,87.774,92.3596,UP,1
2017-07-31,87.51,87.33,86.8236,87.696,92.375,UP,1
2017-08-01,88.11,88.16,86.9151,87.688,92.3984,DOWN,0
2017-08-02,88.11,88.11,87.0027,87.73,92.407,DOWN,0
2017-08-03,87.98,88.1,87.0913,87.794,92.3946,UP,1
2017-08-04,88.99,88.42,87.1815,88.14,92.4062,DOWN,0
2017-08-07,88.29,88.89,87.2673,88.296,92.4064,UP,1
2017-08-08,88.79,87.92,87.3563,88.432,92.4084,UP,1
2017-08-09,89.24,88.24,87.4476,88.658,92.4312,DOWN,0
2017-08-10,87.2,88.94,87.5287,88.502,92.4264,DOWN,0
2017-08-11,87.15,87.6,87.6129,88.134,92.3894,UP,1
2017-08-14,88.64,88.11,87.6988,88.204,92.392,UP,1
2017-08-15,88.69,89.25,87.7802,88.184,92.3912,UP,1
2017-08-16,89.48,89.03,87.8656,88.232,92.4284,DOWN,0
2017-08-17,87.43,89.1,87.9407,88.278,92.393,UP,1
2017-08-18,87.93,87.17,88.0167,88.434,92.3498,DOWN,0
2017-08-21,87.87,87.9,88.096,88.28,92.2722,UP,1
2017-08-22,89.06,88.1,88.1794,88.354,92.2152,UP,1
2017-08-23,89.21,88.48,88.265,88.3,92.1448,UP,1
2017-08-24,89.75,89.59,88.3438,88.764,92.0726,DOWN,0
2017-08-25,89.73,89.93,88.4225,89.124,91.9894,DOWN,0
2017-08-28,88.96,89.98,88.4816,89.342,91.8776,DOWN,0
2017-08-29,88.54,88.05,88.5317,89.238,91.7424,DOWN,0
2017-08-30,88.31,88.35,88.5738,89.058,91.6158,UP,1
2017-08-31,88.5,88.37,88.6022,88.808,91.498,UP,1
2017-09-01,88.96,88.67,88.6322,88.654,91.3904,DOWN,0
2017-09-05,86.51,88.32,88.6595,88.164,91.2404,UP,1
2017-09-06,86.59,87.05,88.685,87.774,91.0882,UP,1
2017-09-07,86.84,86.86,88.7117,87.48,90.9166,UP,1
2017-09-08,88.46,87.46,88.7445,87.472,90.7526,UP,1
2017-09-11,90.03,89.27,88.7851,87.686,90.6132,UP,1
2017-09-12,90.57,90.46,88.8279,88.498,90.4804,DOWN,0
2017-09-13,88.27,89.21,88.8585,88.834,90.278,DOWN,0
2017-09-14,87.81,87.95,88.8946,89.028,90.0546,UP,1
2017-09-15,87.96,87.74,88.9287,88.928,89.863,UP,1
2017-09-18,88.54,88.31,88.9606,88.63,89.6712,UP,1
2017-09-19,88.58,88.77,88.9764,88.232,89.4718,UP,1
2017-09-20,89.68,88.87,89.0023,88.514,89.3074,UP,1
2017-09-21,90.84,89.48,89.0295,89.12,89.1646,DOWN,0
2017-09-22,90.42,90.44,89.0497,89.612,89.0092,DOWN,0
2017-09-25,89.39,90.18,89.0501,89.782,88.8348,UP,1
2017-09-26,89.87,89.42,89.0506,90.04,88.6716,UP,1
2017-09-27,91.68,90.77,89.0621,90.44,88.5578,UP,1
2017-09-28,91.93,91.82,89.0777,90.658,88.6122,DOWN,0
2017-09-29,91.93,92.0,89.0924,90.96,88.7008,UP,1
2017-10-02,92.5,91.81,89.1124,91.582,88.794,DOWN,0
2017-10-03,92.39,92.4,89.124,92.086,88.8838,DOWN,0
2017-10-04,91.66,92.23,89.14,92.082,88.954,UP,1
2017-10-05,92.97,91.86,89.1615,92.29,89.0554,UP,1
2017-10-06,93.27,92.98,89.1771,92.558,89.1676,DOWN,0
2017-10-09,92.65,93.3,89.19,92.588,89.2754,UP,1
2017-10-10,93.27,93.05,89.2078,92.764,89.3906,UP,1
2017-10-11,93.73,93.12,89.2288,93.178,89.503,DOWN,0
2017-10-12,93.35,93.95,89.2464,93.254,89.6078,DOWN,0
2017-10-13,92.99,93.1,89.2653,93.198,89.708,DOWN,0
2017-10-16,91.92,93.01,89.2817,93.052,89.7666,DOWN,0
2017-10-17,91.1,92.01,89.292,92.618,89.8228,UP,1
2017-10-18,94.58,95.0,89.3167,92.788,89.9386,UP,1
2017-10-19,94.98,94.49,89.3391,93.114,90.0534,UP,1
2017-10-20,95.27,95.93,89.365,93.57,90.2148,UP,1
2017-10-23,95.41,95.53,89.3928,94.268,90.38,UP,1
2017-10-24,96.45,95.85,89.4299,95.338,90.5362,DOWN,0
2017-10-25,94.76,96.58,89.4574,95.374,90.6576,UP,1
2017-10-26,95.52,95.07,89.4849,95.482,90.7784,DOWN,0
2017-10-27,94.71,95.39,89.5095,95.37,90.924,DOWN,0
2017-10-30,94.65,94.05,89.5318,95.218,91.0584,DOWN,0
2017-10-31,93.52,94.44,89.5586,94.632,91.1714,DOWN,0
2017-11-01,93.41,93.93,89.6057,94.362,91.2584,UP,1
2017-11-02,94.01,93.24,89.6582,94.06,91.3544,UP,1
2017-11-03,94.39,93.88,89.7133,93.996,91.4472,DOWN,0
2017-11-06,94.22,94.0,89.7711,93.91,91.537,DOWN,0
2017-11-07,92.41,94.18,89.8157,93.688,91.606,UP,1
2017-11-08,92.87,92.47,89.8597,93.58,91.6926,DOWN,0
2017-11-09,92.16,92.31,89.9007,93.21,91.7696,UP,1
2017-11-10,92.51,92.08,89.9449,92.834,91.8498,DOWN,0
2017-11-13,92.46,91.58,89.9914,92.482,91.9198,UP,1
2017-11-14,92.64,92.25,90.0398,92.528,92.0424,UP,1
2017-11-15,93.28,92.04,90.0897,92.61,92.1762,UP,1
2017-11-16,93.71,93.47,90.1441,92.92,92.3136,UP,1
2017-11-17,94.07,93.27,90.1925,93.232,92.4258,UP,1
2017-11-20,94.43,94.46,90.2419,93.626,92.5138,UP,1
2017-11-21,94.46,94.52,90.2924,93.99,92.5916,DOWN,0
2017-11-22,94.39,94.57,90.3443,94.212,92.714,DOWN,0
2017-11-24,94.26,94.79,90.3881,94.322,92.843,DOWN,0
2017-11-27,94.11,94.19,90.4318,94.33,92.966,UP,1
2017-11-28,96.29,94.37,90.4818,94.702,93.121,UP,1
2017-11-29,98.24,96.98,90.5351,95.458,93.3142,DOWN,0
2017-11-30,97.78,98.26,90.5807,96.136,93.4762,DOWN,0
2017-12-01,97.66,98.13,90.6323,96.816,93.6126,UP,1
2017-12-04,98.95,98.71,90.6911,97.784,93.7832,DOWN,0
2017-12-05,96.95,99.42,90.7355,97.916,93.9344,DOWN,0
2017-12-06,96.5,96.77,90.7805,97.568,94.067,UP,1
2017-12-07,97.32,96.12,90.8287,97.476,94.1798,UP,1
2017-12-08,97.73,97.68,90.8821,97.49,94.2958,DOWN,0
2017-12-11,97.56,97.93,90.9322,97.212,94.4084,UP,1
2017-12-12,98.55,97.58,90.9882,97.532,94.5294,DOWN,0
2017-12-13,97.48,98.67,91.0286,97.728,94.6312,DOWN,0
2017-12-14,96.59,97.95,91.0698,97.582,94.7298,UP,1
2017-12-15,97.85,97.15,91.1155,97.606,94.8274,UP,1
2017-12-18,98.59,98.36,91.1699,97.812,94.9338,DOWN,0
2017-12-19,98.02,98.95,91.2181,97.706,95.0412,UP,1
2017-12-20,98.44,98.32,91.2657,97.898,95.1446,UP,1
2017-12-21,100.05,99.03,91.3189,98.59,95.271,DOWN,0
2017-12-22,98.98,100.1,91.3673,98.816,95.3836,DOWN,0
2017-12-26,98.7,98.91,91.4118,98.838,95.4978,DOWN,0
2017-12-27,98.68,98.81,91.4566,98.97,95.633,UP,1
2017-12-28,100.32,99.04,91.5105,99.346,95.8174,DOWN,0
2017-12-29,99.89,100.56,91.56,99.314,95.9236,DOWN,0
2018-01-02,99.46,104.84,91.6139,99.41,96.0132,UP,1
2018-01-03,100.05,99.58,91.6741,99.68,96.1088,UP,1
2018-01-04,101.55,100.5,91.7502,100.254,96.2316,UP,1
2018-01-05,102.0,101.58,91.8273,100.59,96.3426,UP,1
2018-01-08,102.5,101.63,91.9061,101.112,96.4974,UP,1
2018-01-09,104.26,102.74,91.9987,102.072,96.6722,UP,1
2018-01-10,105.76,104.63,92.1021,103.214,96.8932,UP,1
2018-01-11,105.95,105.97,92.2009,104.094,97.1192,UP,1
2018-01-12,107.26,106.82,92.3066,105.146,97.394,DOWN,0
2018-01-16,106.61,107.68,92.4037,105.968,97.658,UP,1
2018-01-17,106.89,107.25,92.5053,106.494,97.9156,DOWN,0
2018-01-18,105.38,107.22,92.6011,106.418,98.1354,UP,1
2018-01-19,106.49,105.76,92.7021,106.526,98.3808,UP,1
2018-01-22,107.43,106.4,92.8105,106.56,98.6812,DOWN,0
2018-01-23,106.89,106.51,92.913,106.616,98.9616,DOWN,0
2018-01-24,106.17,108.0,93.0134,106.472,99.2418,DOWN,0
2018-01-25,105.01,107.44,93.1108,106.398,99.4918,UP,1
2018-01-26,106.18,104.98,93.2085,106.336,99.7662,UP,1
2018-01-29,106.94,106.46,93.3144,106.238,100.0522,DOWN,0
2018-01-30,105.69,106.46,93.4177,105.998,100.3004,DOWN,0
2018-01-31,105.39,105.74,93.5125,105.842,100.534,UP,1
2018-02-01,106.78,104.82,93.6176,106.196,100.7882,DOWN,0
2018-02-02,104.63,106.85,93.7107,105.886,100.9922,DOWN,0
2018-02-05,99.74,103.58,93.7722,104.446,101.0978,UP,1
2018-02-06,101.36,97.32,93.8422,103.58,101.2372,DOWN,0
2018-02-07,100.73,100.66,93.8989,102.648,101.3666,DOWN,0
2018-02-08,96.2,100.76,93.927,100.532,101.4084,UP,1
2018-02-09,97.38,97.49,93.9555,99.082,101.4302,UP,1
2018-02-12,99.36,98.11,93.9947,99.006,101.4526,DOWN,0
2018-02-13,99.35,98.37,94.0415,98.604,101.484,UP,1
2018-02-14,102.69,98.94,94.1043,98.996,101.5846,UP,1
2018-02-15,103.87,103.72,94.1755,100.53,101.683,UP,1
2018-02-16,104.86,103.64,94.2488,102.026,101.8412,DOWN,0
2018-02-20,104.72,104.47,94.3197,103.098,102.0056,UP,1
2018-02-21,105.38,105.2,94.3939,104.304,102.1668,DOWN,0
2018-02-22,104.12,105.75,94.4599,104.59,102.2946,UP,1
2018-02-23,106.56,104.8,94.5387,105.128,102.4746,UP,1
2018-02-26,108.84,107.15,94.6289,105.924,102.6804,DOWN,0
2018-02-27,107.59,108.53,94.7153,106.498,102.8826,DOWN,0
2018-02-28,105.87,108.15,94.7963,106.596,103.0682,DOWN,0
2018-03-01,103.67,106.05,94.8639,106.506,103.1846,UP,1
2018-03-02,104.71,102.95,94.9345,106.136,103.307,UP,1
2018-03-05,106.36,103.57,95.0375,105.64,103.4738,UP,1
2018-03-06,106.72,106.74,95.1374,105.466,103.6394,UP,1
2018-03-07,107.62,105.68,95.2408,105.816,103.7908,UP,1
2018-03-08,107.77,107.6,95.3412,106.636,103.9666,UP,1
2018-03-09,110.7,108.56,95.4517,107.834,104.2066,DOWN,0
2018-03-12,109.51,110.64,95.5572,108.464,104.4232,DOWN,0
2018-03-13,108.55,110.19,95.6586,108.83,104.5878,DOWN,0
2018-03-14,106.49,109.2,95.7476,108.604,104.7198,DOWN,0
2018-03-15,106.1,106.81,95.8376,108.27,104.8526,UP,1
2018-03-16,107.21,106.28,95.9364,107.572,104.9958,DOWN,0
2018-03-19,106.72,107.31,96.025,107.014,105.0992,DOWN,0
2018-03-20,106.35,107.11,96.1142,106.574,105.1862,UP,1
2018-03-21,106.95,106.43,96.2053,106.666,105.2752,DOWN,0
2018-03-22,102.51,105.88,96.2798,105.948,105.2402,DOWN,0
2018-03-23,99.45,102.41,96.331,104.396,105.114,UP,1
2018-03-26,103.8,101.3,96.3996,103.812,105.071,DOWN,0
2018-03-27,101.58,104.45,96.4487,102.858,104.9574,DOWN,0
2018-03-28,101.13,101.57,96.4948,101.694,104.8478,UP,1
2018-03-29,103.13,101.49,96.5468,101.818,104.7726,DOWN,0
2018-04-02,101.41,104.17,96.5871,102.21,104.6932,UP,1
2018-04-03,103.91,102.27,96.6372,102.232,104.6416,UP,1
2018-04-04,104.8,101.79,96.6884,102.876,104.589,DOWN,0
2018-04-05,104.46,105.28,96.7342,103.542,104.5404,DOWN,0
2018-04-06,101.17,103.36,96.7669,103.15,104.4404,UP,1
2018-04-09,102.03,102.32,96.8051,103.274,104.3808,UP,1
2018-04-10,103.25,103.44,96.8496,103.142,104.3222,DOWN,0
2018-04-11,102.31,101.89,96.8911,102.644,104.2296,UP,1
2018-04-12,105.04,103.57,96.9453,102.76,104.2166,DOWN,0
2018-04-13,103.91,106.02,96.9878,103.308,104.187,UP,1
2018-04-16,104.89,104.88,97.0289,103.88,104.1492,UP,1
2018-04-17,106.45,107.5,97.0762,104.52,104.1856,DOWN,0
2018-04-18,106.31,108.03,97.1217,105.32,104.317,UP,1
2018-04-19,108.15,106.65,97.1705,105.942,104.4528,DOWN,0
2018-04-20,107.65,108.55,97.2138,106.69,104.5912,DOWN,0
2018-04-23,107.39,107.79,97.2631,107.19,104.815,DOWN,0
2018-04-24,107.04,108.29,97.3076,107.308,105.0082,DOWN,0
2018-04-25,106.83,106.67,97.349,107.412,105.1576,UP,1
2018-04-26,107.43,106.81,97.3967,107.268,105.3192,UP,1
2018-04-27,107.52,107.03,97.4444,107.242,105.4158,DOWN,0
2018-04-30,106.75,108.0,97.4872,107.114,105.4734,DOWN,0
2018-05-01,105.91,106.5,97.5262,106.888,105.4944,DOWN,0
